Sr_No,Round,Institute,Program,Stream,Quota,Category,Seat_Gender,Opening_Rank,Closing_Rank,Remark
9995,Round 7,"BABU BANARASI DAS NORTHERN INDIA INSTITUTE OF TECHNOLOGY,LUCKNOW",Electronics and Communication Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,1007476.00,1818529.00,Fresh Only
9996,Round 7,"SCHOOL OF MANAGEMENT SCIENCE (SMS INSTITUTE OF TECHNOLOGY),LUCKNOW",Artificial Inelligence (AI) And Data Science,B.Tech,All India,OPEN,Both Male and Female Seats,332259.00,2117761.00,Fresh Only
9997,Round 7,"R.R.INSTITUTE OF MODERN TECHNOLOGY,LUCKNOW",Biotechnology,B.Tech,All India,OPEN,Both Male and Female Seats,1859274.00,2120703.00,Fresh Only
9998,Round 7,"M. J. P. Ruhelkhand University, Bareilly",Electrical Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,1313178.00,1313178.00,Fresh Only
9999,Round 7,"DRONACHARYA GROUP OF INSTITUTIONS,GAUTAM BUDDH NAGAR",Computer Science and Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,317690.00,2121675.00,Fresh Only
10000,Round 7,"SAROJ INSTITUTE OF TECH. & MANAGEMENT,LUCKNOW",Biomedical Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,2100762.00,2100762.00,Fresh Only
10001,Round 7,"I.M.S. ENGINEERING COLLEGE,GHAZIABAD",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,All India,OPEN,Both Male and Female Seats,488886.00,2102306.00,Fresh Only
10002,Round 7,"SARASWATI HIGHER EDUCATION & TECHNICAL COLLEGE OF ENGINEERING,VARANASI",Computer Science and Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,965083.00,2119198.00,Fresh Only
10003,Round 7,"BABU BANARSI DAS INSTITUTE OF TECH.,GHAZIABAD",Computer Science And Engineering(Artificial Intelligence & Machine Learning) (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,454679.00,454679.00,Fresh Only
10004,Round 7,"SRI RAMMURTI SMARAK COLLEGE OF ENGINEERING TECHNOLOGY & RESEARCH,BAREILLY",Computer Science and Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,1971387.00,2119079.00,Fresh Only
10005,Round 7,"R.D.ENGINEERING COLLEGE,GHAZIABAD",Computer Science And Engineering(Data Science),B.Tech,All India,OPEN,Both Male and Female Seats,445927.00,2118353.00,Fresh Only
10006,Round 7,"R.R.INSTITUTE OF MODERN TECHNOLOGY,LUCKNOW",Electrical Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,606709.00,2114461.00,Fresh Only
10007,Round 7,"VIVEKANANDA COLLEGE OF TECHNOLOGY & MANAGEMENT,ALIGARH",Civil Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,2111782.00,2118113.00,Fresh Only
10008,Round 7,"GALGOTIA'S COLLEGE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Electrical Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,321972.00,1091863.00,Fresh Only
10009,Round 7,"Bundelkhand University, Jhansi",Electronics & Instrumentation Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,541668.00,1748651.00,Fresh Only
10010,Round 7,"BANSAL INSTITUTE OF ENGINEERING & TECHNOLOGY,LUCKNOW",Computer Science and Engineering (Artificial Intelligence),B.Tech,All India,OPEN,Both Male and Female Seats,849148.00,849148.00,Fresh Only
10011,Round 7,"LDC INSTITUTE OF TECHNICAL STUDIES,ALLAHABAD",Computer Science and Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,2117653.00,2117653.00,Fresh Only
10012,Round 7,"MODINAGAR INSTITUTE OF TECHNOLOGY,GHAZIABAD",Mechanical Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,2116471.00,2116471.00,Fresh Only
10013,Round 7,"PRAYAG INSTITUTE OF TECHNOLOGY & MANAGEMENT,ALLAHABAD",Mechanical Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,1188702.00,2121227.00,Fresh Only
10014,Round 7,"I.T.S. ENGG.COLLEGE,GAUTAM BUDDH NAGAR",Computer Science And Engineering(Data Science),B.Tech,All India,OPEN,Both Male and Female Seats,164507.00,2120799.00,Fresh Only
10015,Round 7,"JAHANGIRABAD EDUCATIONAL TRUST'S GROUP OF INSTITUTIONS, FACULTY OF ENGINEERING,BARABANKI",Artificial Intelligence And Machine Learning,B.Tech,All India,OPEN,Both Male and Female Seats,345226.00,2112624.00,Fresh Only
10016,Round 7,"VISION INSTITUTE OF TECHNOLOGY,KANPUR",Agriculture Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,2105806.00,2105806.00,Fresh Only
10017,Round 7,"KASHI INSTITUTE OF TECHNOLOGY,VARANASI",Electronics and Communication Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,979280.00,2116418.00,Fresh Only
10018,Round 7,"SAROJ INSTITUTE OF TECH. & MANAGEMENT,LUCKNOW",Biotechnology,B.Tech,All India,OPEN,Both Male and Female Seats,2107659.00,2107659.00,Fresh Only
10019,Round 7,"BUNDELKHAND INSTITUTE OF ENGINEERING & TECHNOLOGY,JHANSI",Electrical Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,88365.00,144715.00,Fresh Only
10020,Round 7,"NOIDA INSTITUTE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,All India,OPEN,Both Male and Female Seats,262967.00,262967.00,Fresh Only
10021,Round 7,"JAHANGIRABAD EDUCATIONAL TRUST'S GROUP OF INSTITUTIONS, FACULTY OF ENGINEERING,BARABANKI",Civil Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,2106106.00,2119928.00,Fresh Only
10022,Round 7,"DEEWAN V.S. INSTITUTE OF ENGINEERING & TECHNOLOGY, MEERUT,MEERUT",Artificial Inelligence (AI) And Data Science,B.Tech,All India,OPEN,Both Male and Female Seats,1857250.00,2120806.00,Fresh Only
10023,Round 7,"I.T.S. ENGG.COLLEGE,GAUTAM BUDDH NAGAR",Electronics and Communication Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,1018453.00,2120798.00,Fresh Only
10024,Round 7,"VIVEKANANDA COLLEGE OF TECHNOLOGY & MANAGEMENT,ALIGARH",Mechanical Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,2113539.00,2116934.00,Fresh Only
10025,Round 7,"UTTAR PRADESH TEXTILE TECHNOLOGY INSTITUTE,KANPUR",Textile Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,436577.00,2121629.00,Fresh Only
10026,Round 7,Maharaja Suhel Dev State University Azamgarh.,Computer Science & Engineering  (Artificial Intelligence & data Science),B.Tech,All India,OPEN,Both Male and Female Seats,540686.00,540686.00,Fresh Only
10027,Round 7,"Bundelkhand University, Jhansi",Mechanical Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,362294.00,900553.00,Fresh Only
10028,Round 7,"RAJKIYA ENGINEERING COLLEGE,AZAMGARH",Civil Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,365662.00,2113988.00,Fresh Only
10029,Round 7,"INSTITUTE OF ENGINEERING & TECHNOLOGY,LUCKNOW",Electronics and Communication Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,46660.00,48263.00,Fresh Only
10030,Round 7,"RAJ KUMAR GOEL INSTT. OF TECHNOLOGY,GHAZIABAD",Electronics and Communication Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,540683.00,2102708.00,Fresh Only
10031,Round 7,"IIMT COLLEGE OF ENGINEERING,GAUTAM BUDDH NAGAR",Computer Science and Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,253511.00,2115986.00,Fresh Only
10032,Round 7,"I.E.C. COLLEGE OF ENGINEERING & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science And Engineering(Artificial Intelligence & Machine Learning) (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,237806.00,237806.00,Fresh Only
10033,Round 7,"INSTITUTE OF ENGINEERING & TECHNOLOGY,LUCKNOW",Electrical Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,59465.00,59465.00,Fresh Only
10034,Round 7,"J.S.S. ACADEMY OF TECHNICAL EDUCATION,GAUTAM BUDDH NAGAR",Information Technology,B.Tech,All India,OPEN,Both Male and Female Seats,86455.00,156738.00,Fresh Only
10035,Round 7,"SAGAR INSTITUTE OF TECHNOLOGY & MANAGEMENT,BARABANKI",Mechanical Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,2100631.00,2111052.00,Fresh Only
10036,Round 7,"VISION INSTITUTE OF TECHNOLOGY,KANPUR",Civil Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,2108434.00,2120043.00,Fresh Only
10037,Round 7,"NOIDA INSTITUTE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science And Engineering(AIML) (Collaboration & Twining Program),B.Tech,All India,OPEN,Both Male and Female Seats,448129.00,2106272.00,Fresh Only
10038,Round 7,"VISION INSTITUTE OF TECHNOLOGY,KANPUR",Mechanical Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,2108489.00,2120207.00,Fresh Only
10039,Round 7,"GLOBAL INSTITUTE OF INFORMATION TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,All India,OPEN,Both Male and Female Seats,2113931.00,2115194.00,Fresh Only
10040,Round 7,"G.C.R.G. MEMORIAL TRUST'S GROUP OF INSTITUTIONS, FACULTY OF ENGINEERING,LUCKNOW",Civil Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,2107607.00,2115034.00,Fresh Only
10041,Round 7,"I.E.C. COLLEGE OF ENGINEERING & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science And Engineering(Data Science),B.Tech,All India,OPEN,Both Male and Female Seats,110750.00,2121391.00,Fresh Only
10042,Round 7,"KRISHNA INSTITUTE OF TECHNOLOGY,KANPUR",Computer Science and Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,733541.00,2120016.00,Fresh Only
10043,Round 7,"SANSKAR COLLEGE OF ENGINEERING & TECHNOLOGY,GHAZIABAD",Computer Science and Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,1147861.00,2119721.00,Fresh Only
10044,Round 7,"VISHVESHWARYA GROUP OF INSTITUTIONS,GAUTAM BUDDH NAGAR",Civil Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,2114243.00,2114243.00,Fresh Only
10045,Round 7,"VISION INSTITUTE OF TECHNOLOGY,KANPUR",Electrical & Electronics Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,2115746.00,2115746.00,Fresh Only
10046,Round 7,"KAMLA NEHRU INSTITUTE OF TECHNOLOGY,SULTANPUR",Electronics Engineering (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,145591.00,145591.00,Fresh Only
10047,Round 7,"INSTITUTE OF TECHNOLOGY & MANAGEMENT,MAHARAJGANJ",Computer Science And Engineering(Artificial Intelligence & Machine Learning),B.Tech,All India,OPEN,Both Male and Female Seats,353040.00,2118815.00,Fresh Only
10048,Round 7,"DR. VIRENDRA SWARUP MEMORIAL TRUST GROUP OF INSTITUTIONS,UNNAO",Electrical Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,1328957.00,1328957.00,Fresh Only
10049,Round 7,"KANPUR INSTITUTE OF TECHNOLOGY,KANPUR",Computer Science and Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,114927.00,2119635.00,Fresh Only
10050,Round 7,"AJAY KUMAR GARG ENGG. COLLEGE,GHAZIABAD",Civil Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,307578.00,775138.00,Fresh Only
10051,Round 7,"I.M.S. ENGINEERING COLLEGE,GHAZIABAD",Computer Science and Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,108658.00,2119584.00,Fresh Only
10052,Round 7,"INDRAPRASTHA INSTITUTE OF MANAGEMENT & TECHNOLOGY,SAHARANPUR",Computer Science and Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,968335.00,2120551.00,Fresh Only
10053,Round 7,"BABU BANARASI DAS INSTITUTE OF TECHNOLOGY AND MANAGEMENT, LUCKNOW",Information Technology,B.Tech,All India,OPEN,Both Male and Female Seats,2110528.00,2110528.00,Fresh Only
10054,Round 7,"LUCKNOW INSTITUTE OF TECHNOLOGY,LUCKNOW",Computer Science and Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,273074.00,273074.00,Fresh Only
10055,Round 7,"R.D.ENGINEERING COLLEGE,GHAZIABAD",Computer Science And Engineering(Internet Of Things),B.Tech,All India,OPEN,Both Male and Female Seats,2120290.00,2120479.00,Fresh Only
10056,Round 7,"DR. VIRENDRA SWARUP MEMORIAL TRUST GROUP OF INSTITUTIONS,UNNAO",Mechanical Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,1808645.00,1808645.00,Fresh Only
10057,Round 7,"DELHI INSTITUTE OF ENGINEERING & TECHNOLOGY,MEERUT",Computer Science and Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,1902183.00,2115750.00,Fresh Only
10058,Round 7,"UNITED COLLEGE OF ENGINEERING & RESEARCH,ALLAHABAD",Mechanical Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,1836824.00,2111435.00,Fresh Only
10059,Round 7,"GOKARAN NARVADESHWAR INSTITUTE OF TECHNOLOGY & MANAGEMENT,BARABANKI",Computer Science and Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,1362671.00,1362671.00,Fresh Only
10060,Round 7,"JMS INSTITUTE OF TECHNOLOGY, GHAZIABAD",Civil Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,2107223.00,2119136.00,Fresh Only
10061,Round 7,"LUCKNOW INSTITUTE OF TECHNOLOGY,LUCKNOW",Information Technology,B.Tech,All India,OPEN,Both Male and Female Seats,728997.00,2115965.00,Fresh Only
10062,Round 7,"NEELAM COLLEGE OF ENGINEERING & TECHNOLOGY,AGRA",Computer Science and Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,868510.00,2120997.00,Fresh Only
10063,Round 7,"ABES ENGG.COLLEGE,GHAZIABAD",Electrical and Computer Engineering (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,564224.00,564224.00,Fresh Only
10064,Round 7,"MAA PATESHWARI DEVI RAJKIYA  ENGINEERING COLLEGE, GONDA",Civil Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,914732.00,2100732.00,Fresh Only
10065,Round 7,"SHRI RAMMURTI SMARAK COLLEGE OF ENGG AND TECHNOLOGY,BAREILLY",Computer Science and Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,214088.00,2118522.00,Fresh Only
10066,Round 7,"INSTITUTE OF TECHNOLOGY & MANAGEMENT,LUCKNOW",Agriculture Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,2118306.00,2121133.00,Fresh Only
10067,Round 7,"FACULTY OF ENGG, AGRA COLLEGE,AGRA",Computer Science and Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,188974.00,2112989.00,Fresh Only
10068,Round 7,"INSTITUTE OF TECHNOLOGY & MANAGEMENT,GORAKHPUR",Computer Science and Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,838891.00,2117899.00,Fresh Only
10069,Round 7,"SANSKAR COLLEGE OF ENGINEERING & TECHNOLOGY,GHAZIABAD",Mechanical Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,2117015.00,2120980.00,Fresh Only
10070,Round 7,"RAJKIYA ENGINEERING COLLEGE,BIJNOR",Electrical Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,201090.00,2100197.00,Fresh Only
10071,Round 7,"GALGOTIA'S COLLEGE OF ENGG. & TECHNOLOGY,GAUTAM BUDDH NAGAR",Computer Science (Hindi),B.Tech,All India,OPEN,Both Male and Female Seats,299696.00,589382.00,Fresh Only
10072,Round 7,"UNITED COLLEGE OF ENGIINEERING & RESEARCH,GREATER NOIDA,GAUTAM BUDDH NAGAR",Computer Science and Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,197357.00,2110714.00,Fresh Only
10073,Round 7,"SHRI RAM SWAROOP MEMORIAL COLLEGE OF ENGG. & MANAGEMENT,LUCKNOW",Computer Science and Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,289555.00,430508.00,Fresh Only
10074,Round 7,"S.D.COLLEGE OF ENGINEERING & TECHNOLOGY,MUZAFFARNAGAR",Mechanical Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,2113353.00,2120758.00,Fresh Only
10075,Round 7,"I.I.M.T. ENGG. COLLEGE,MEERUT",Artificial Inelligence (AI) And Data Science (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,789423.00,789423.00,Fresh Only
10076,Round 7,"MAHARANA PRATAP ENGINEERING COLLEGE,KANPUR",Computer Science And Engineering(Data Science) (FW),B.Tech,Home State,OPEN(TF),Both Male and Female Seats,1237879.00,1891379.00,Fresh Only
10077,Round 7,"SHRI RAM SWAROOP MEMORIAL COLLEGE OF ENGG. & MANAGEMENT,LUCKNOW",Mechanical Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,2100236.00,2102328.00,Fresh Only
10078,Round 7,"S.R.INSTITUTE OF MANAGEMENT & TECHNOLOGY,LUCKNOW",Electronics and Communication Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,1756548.00,2120589.00,Fresh Only
10079,Round 7,"BABU SUNDER SINGH INSTITUTE OF TECHNOLOGY & MANAGEMENT,LUCKNOW",Mechanical Engineering,B.Tech,All India,OPEN,Both Male and Female Seats,1926454.00,2120554.00,Fresh Only
